Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -6.000000e+001  1.000000e+000  1.000000e+000
   61    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc           SConc
   26 -2.500000e+001  7.580000e-002    1    1  9.827000e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -2.600000e+001  7.550000e-002    1    1  1.027333e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -2.700000e+001  7.500000e-002    1    1  1.096710e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -2.800000e+001  7.450000e-002    1    1  1.197437e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -2.900000e+001  7.380000e-002    1    1  1.338030e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -3.000000e+001  7.290000e-002    1    1  1.525843e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -3.100000e+001  7.190000e-002    1    1  1.759443e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -3.200000e+001  7.070000e-002    1    1  2.029443e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -3.300000e+001  6.950000e-002    1    1  2.335530e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -3.400000e+001  6.810000e-002    1    1  2.702653e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -3.500000e+001  6.670000e-002    1    1  3.162127e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -3.600000e+001  6.530000e-002    1    1  3.723273e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -3.700000e+001  6.390000e-002    1    1  4.353083e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -3.800000e+001  6.280000e-002    1    1  4.958030e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -3.900000e+001  6.190000e-002    1    1  5.401243e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -4.000000e+001  6.130000e-002    1    1  5.541757e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -4.100000e+001  6.110000e-002    1    1  5.313927e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -4.200000e+001  6.130000e-002    1    1  4.768667e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -4.300000e+001  6.180000e-002    1    1  4.040447e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -4.400000e+001  6.250000e-002    1    1  3.272577e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -4.500000e+001  6.340000e-002    1    1  2.563885e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -4.600000e+001  6.430000e-002    1    1  1.968855e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -4.700000e+001  6.530000e-002    1    1  1.501487e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -4.800000e+001  6.630000e-002    1    1  1.151547e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -4.900000e+001  6.720000e-002    1    1  8.992843e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -5.000000e+001  6.800000e-002    1    1  7.225280e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -5.100000e+001  6.870000e-002    1    1  6.006440e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -5.200000e+001  6.940000e-002    1    1  5.177860e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -5.300000e+001  6.990000e-002    1    1  4.617370e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -5.400000e+001  7.040000e-002    1    1  4.231340e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -5.500000e+001  7.080000e-002    1    1  3.961600e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -5.600000e+001  7.110000e-002    1    1  3.769807e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -5.700000e+001  7.130000e-002    1    1  3.625540e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -5.800000e+001  7.150000e-002    1    1  3.512973e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -5.900000e+001  7.160000e-002    1    1  3.421317e-003  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -6.000000e+001  7.170000e-002    1    1  3.347287e-003  1.000000e+000  1.000000e+000  1.000000e+000              
61
   1   2   3   4   5   6   7   8   9   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   29   30   31   32   33   34   35   36   37   38   39   40   41   42   43   44   45   46   47   48   49   50   51   52   53   54   55   56   57   58   59   60   61
